,ID,REGION,SUBREGION,COUNTRY,LOCATION,LAT,LON,REEF_SYSTEM,REEF_TYPE,REEF_NAME,WATER_DEPTH,ISLAND_NAME,PROTECTED,TOURISM,COUNTRY_CODE,SIZE
0,62,Pacific,Southwest Pacific,Fiji,,-16.0,-179.98333,Vanua Levu,Fringing,Cikobia,,Vanua Levu,No,0,,3
1,4475,Pacific,Southwest Pacific,Fiji,,-17.5,-179.95,Vanua Balavu,Barrier,Daku Barrier Reef,,,No,0,,3
2,4457,Pacific,Southwest Pacific,Fiji,,-16.66667,-179.83333000000002,Taveuni,Fringing,Korolevu,,,No,0,,3
3,4459,Pacific,Southwest Pacific,Fiji,,-16.73333,-179.83333000000002,Taveuni,Fringing,Viubani,,,No,0,,3
4,375,Pacific,Southwest Pacific,Fiji,,-19.933329999999998,-179.83333000000002,Moala Group,Barrier,Totoya,,Exploring Isles,No,0,,3
5,305,Pacific,Southwest Pacific,Fiji,,-16.816670000000002,-179.71667,Vanua Levu,Fringing,Qamea,,Vanua Levu,No,1,,3
6,50,Pacific,Southwest Pacific,Fiji,,-16.53333,-179.68333,Ringgold Isles,Pseudo-atoll,Budd Reef Islets,,Ringgold Isles,No,0,,3
7,4462,Pacific,Southwest Pacific,Fiji,,-16.5,-179.66666999999998,Budd Reef,Pseudo-atoll,Yavu,,,No,0,,3
8,4463,Pacific,Southwest Pacific,Fiji,,-16.5,-179.66666999999998,Budd Reef,Pseudo-atoll,Maqewa,,,No,0,,3
9,4461,Pacific,Southwest Pacific,Fiji,,-16.5,-179.66666999999998,Budd Reef,Pseudo-atoll,Yanuca,,,No,0,,3
10,4464,Pacific,Southwest Pacific,Fiji,,-16.5,-179.66666999999998,Budd Reef,Pseudo-atoll,Beka,,,No,0,,3
11,162,Pacific,Southwest Pacific,Fiji,,-16.75,-179.65,Vanua Levu,Fringing,Laucala,,Vanua Levu,No,0,,3
12,196,Pacific,Southwest Pacific,Fiji,,-16.76667,-179.65,Vanua Levu,Barrier,Matagi,,Vanua Levu,No,1,,3
13,4465,Pacific,Southwest Pacific,Fiji,,-16.46667,-179.61667,Budd Reef,Pseudo-atoll,Cobia,,,No,0,,3
14,8348,Pacific,Southwest Pacific,Fiji,,-16.55,-179.6,Budd Reef,Pseudo-atoll,Tovuka,,,No,0,,3
15,4466,Pacific,Southwest Pacific,Fiji,,-16.55,-179.6,Budd Reef,Pseudo-atoll,Raranitiqa,,,No,0,,3
16,270,Pacific,Southwest Pacific,Fiji,,-17.3,-179.58333000000002,Exploring Isles,Fringing,Nukutolu Islets,,Exploring Isles,No,0,,3
17,4460,Pacific,Southwest Pacific,Fiji,,-16.683329999999998,-179.56667,Laucala,Platform,Motualevu Reef,,,No,0,,3
18,4474,Pacific,Southwest Pacific,Fiji,,-17.3,-179.53333,Nukutolu Islets,Fringing,Nasaqa,,,No,0,,3
19,4473,Pacific,Southwest Pacific,Fiji,,-17.3,-179.53333,Nukutolu Islets,Fringing,Korosiga,,,No,0,,3
20,4472,Pacific,Southwest Pacific,Fiji,,-17.3,-179.53333,Nukutolu Islets,Fringing,Koronidre,,,No,0,,3
21,413,Pacific,Southwest Pacific,Fiji,,-17.26667,-179.51667,Exploring Isles,Fringing,Yacata,,Exploring Isles,No,0,,3
22,399,Pacific,Southwest Pacific,Fiji,,-17.46667,-179.5,Exploring Isles,Fringing,Vatu Vara,,Exploring Isles,No,0,,3
23,137,Pacific,Southwest Pacific,Fiji,,-17.28333,-179.46667,Exploring Isles,Fringing,Kaibu,,Exploring Isles,No,0,,3
24,244,Pacific,Southwest Pacific,Fiji,,-18.7,-179.45,Exploring Isles,Atoll,Navatu,,Exploring Isles,No,0,,3
25,266,Pacific,Southwest Pacific,Fiji,,-16.3,-179.41666999999998,Ringgold Isles,Platform,Nukusemanu,,Ringgold Isles,No,0,,3
26,402,Pacific,Southwest Pacific,Fiji,,-16.0,-179.41666999999998,Ringgold Isles,Fringing,Vetauua,,Ringgold Isles,No,0,,3
27,118,Pacific,Southwest Pacific,Fiji,,-16.45,-179.4,Ringgold Isles,Barrier,Heemskercq,,Ringgold Isles,No,0,,3
28,240,Pacific,Southwest Pacific,Fiji,,-16.71667,-179.4,Ringgold Isles,,Nanuku Reef Islets,,Ringgold Isles,No,0,,3
29,61,Pacific,Southwest Pacific,Fiji,,-17.75,-179.33333000000002,Exploring Isles,Fringing,Cicia,,Exploring Isles,No,0,,3
30,173,Pacific,Southwest Pacific,Fiji,,-17.46667,-179.26667,Exploring Isles,Fringing,Mago,,Exploring Isles,No,0,,3
31,306,Pacific,Southwest Pacific,Fiji,,-16.08333,-179.26667,Ringgold Isles,Atoll,Qelelevu,,Ringgold Isles,No,0,,3
32,4,Pacific,Southwest Pacific,Fiji,,-16.33333,-179.25,Ringgold Isles,Atoll,Adolphus Reef,,Ringgold Isles,No,0,,3
33,231,Pacific,Southwest Pacific,Fiji,,-17.066670000000002,-179.23333,Lau Islands,Fringing,Naitauba,,Lau Islands,No,0,,3
34,263,Pacific,Southwest Pacific,Fiji,,-16.4,-179.2,Ringgold Isles,Atoll,Nukubasaga,,Ringgold Isles,No,0,,3
35,262,Pacific,Southwest Pacific,Fiji,,-16.4,-179.2,Ringgold Isles,Atoll,Nukubalati ( Nukupureti ),,Ringgold Isles,No,0,,3
36,396,Pacific,Southwest Pacific,Fiji,,-18.41667,-179.2,Exploring Isles,Fringing,Vanua Vatu,,Exploring Isles,No,0,,3
37,182,Pacific,Southwest Pacific,Fiji,,-17.133329999999997,-179.16666999999998,Lau Islands,Fringing,Malima,,Lau Islands,No,0,,3
38,4470,Pacific,Southwest Pacific,Fiji,,-18.21667,-179.11667,Fiji,,Lau Islands,,,No,1,,3
39,138,Pacific,Southwest Pacific,Fiji,,-17.26667,-179.1,Exploring Isles,Fringing,Kanacea,,Exploring Isles,No,0,,3
40,407,Pacific,Southwest Pacific,Fiji,,-16.8,-179.01667,Lau Islands,Atoll,Wailagilala,,Lau Islands,No,0,,3
41,148,Pacific,Southwest Pacific,Fiji,,-17.05,-178.98333,Lau Islands,Barrier,Kibobo,,Lau Islands,No,0,,3
42,246,Pacific,Southwest Pacific,Fiji,,-18.0,-178.98333,Exploring Isles,Fringing,Nayau,,Exploring Isles,No,0,,3
43,4476,Pacific,Southwest Pacific,Fiji,,-17.23333,-178.96667,Vanua Balavu,Barrier,Qilaqila Reef,,,No,0,,3
44,135,Pacific,Southwest Pacific,Fiji,,-19.0,-178.96667,Exploring Isles,Barrier,Kabara,,Exploring Isles,No,0,,3
45,4469,Pacific,Southwest Pacific,Fiji,,-17.6,-178.95,Exploring Isles,Various structure types present,Exploring Isles,,,No,0,,3
46,394,Pacific,Southwest Pacific,Fiji,,-17.26667,-178.86667,Exploring Isles,Barrier/Fringing,Vanua Balavu,,Exploring Isles,No,0,,3
47,335,Pacific,Southwest Pacific,Fiji,,-17.25,-178.81667,Vanua Balavu,Fringing,Sovu,,Exploring Isles,No,1,,3
48,32,Pacific,Southwest Pacific,Fiji,,-17.25,-178.81667,Vanua Balavu,Fringing,Avea ( Yavea ),,Exploring Isles,No,0,,3
49,233,Pacific,Southwest Pacific,Fiji,,-17.25,-178.81667,Vanua Balavu,Fringing,Namalata ( Malata ),,Exploring Isles,No,0,,3
50,223,Pacific,Southwest Pacific,Fiji,,-17.25,-178.81667,Vanua Balavu,Fringing,Munia,,Exploring Isles,No,0,,3
51,4471,Pacific,Southwest Pacific,Fiji,,-17.26667,-178.81667,Vanua Balavu,Fringing,Susui,,,No,0,,3
52,401,Pacific,Southwest Pacific,Fiji,,-17.58333,-178.8,Exploring Isles,Fringing,Vekai,,Exploring Isles,No,0,,3
53,158,Pacific,Southwest Pacific,Fiji,,-18.25,-178.8,Exploring Isles,Atoll,Lakeba,,Exploring Isles,No,0,,3
54,386,Pacific,Southwest Pacific,Fiji,,-17.71667,-178.78333,Exploring Isles,Barrier/Fringing,Tuvuca,,Exploring Isles,No,0,,3
55,359,Pacific,Southwest Pacific,Fiji,,-17.76667,-178.78333,Exploring Isles,Patch Reef,Tavunuku-i-vanua,,Exploring Isles,No,0,,3
56,358,Pacific,Southwest Pacific,Fiji,,-18.9,-178.75,Exploring Isles,Barrier,Tavunasici,,Exploring Isles,No,0,,3
57,4490,Pacific,Southwest Pacific,Fiji,,-17.21667,-178.75,Exploring Isles,Fringing,Tuvana-i-ra,,,No,0,,3
58,63,Pacific,Southwest Pacific,Fiji,,-17.3,-178.73333,Vanua Balavu,Barrier/Fringing,Cikobia-i-lau,,Exploring Isles,No,0,,3
59,404,Pacific,Southwest Pacific,Fiji,,-18.96667,-178.73333,Exploring Isles,Atoll,Vuaqava,,Exploring Isles,No,0,,3
60,280,Pacific,Southwest Pacific,Fiji,,-18.633329999999997,-178.7,Exploring Isles,Fringing,Olorua,,Exploring Isles,No,0,,3
61,141,Pacific,Southwest Pacific,Fiji,,-17.55,-178.66666999999998,Exploring Isles,Fringing,Katafaga,,Exploring Isles,No,0,,3
62,4482,Pacific,Southwest Pacific,Fiji,,-18.683329999999998,-178.65,Exploring Isles,Fringing,Komo Driki,,,No,0,,3
63,94,Pacific,Southwest Pacific,Fiji,,-19.16667,-178.65,Exploring Isles,Fringing,Fulaga,,Exploring Isles,No,0,,3
64,421,Pacific,Southwest Pacific,Fiji,,-17.76667,-178.63333,Exploring Isles,Patch Reef,Yaroua,,Exploring Isles,No,0,,3
65,9,Pacific,Southwest Pacific,Fiji,,-18.366670000000003,-178.61667,Exploring Isles,Barrier,Aiwa,,Exploring Isles,No,0,,3
66,152,Pacific,Southwest Pacific,Fiji,,-19.366670000000003,-178.61667,Exploring Isles,Fringing,Komo,,Exploring Isles,No,0,,3
67,4487,Pacific,Southwest Pacific,Fiji,,-18.9,-178.6,Yagasa Cluster,Fringing,Yavuca,,Lau Group,No,0,,3
68,212,Pacific,Southwest Pacific,Fiji,,-18.683329999999998,-178.46667,Exploring Isles,Fringing,Moce,,Exploring Isles,No,0,,3
69,192,Pacific,Southwest Pacific,Fiji,,-19.16667,-178.46667,Exploring Isles,Fringing,Marabo,,Exploring Isles,No,0,,3
70,52,Pacific,Southwest Pacific,Fiji,,-18.58333,-178.45,Exploring Isles,Barrier,Cacau Lekaleka,,Exploring Isles,No,0,,3
71,281,Pacific,Southwest Pacific,Fiji,,-18.433329999999998,-178.43333,Exploring Isles,Barrier,Oneata,,Exploring Isles,No,0,,3
72,4484,Pacific,Southwest Pacific,Fiji,,-18.91667,-178.43333,Yagasa Cluster,Barrier,Yagasa-levu,,Lau Group,No,0,,3
73,4485,Pacific,Southwest Pacific,Fiji,,-18.91667,-178.43333,Yagasa Cluster,Fringing,Navutu-i-loma,,Lau Group,No,0,,3
74,4486,Pacific,Southwest Pacific,Fiji,,-19.91667,-178.43333,Yagasa Cluster,Fringing,Navutu-i-ra,,Lau Group,No,0,,3
75,4480,Pacific,Southwest Pacific,Fiji,,-18.0,-178.4,Exploring Isles,Barrier,Vauna Masi,,,No,0,,3
76,49,Pacific,Southwest Pacific,Fiji,,-18.2,-178.38333,Exploring Isles,Barrier,Buakatanoa Reef,,Exploring Isles,No,0,,3
77,366,Pacific,Southwest Pacific,Fiji,,-19.2,-178.38333,Exploring Isles,Patch Reef,Teteika,,Exploring Isles,No,0,,3
78,237,Pacific,Southwest Pacific,Fiji,,-18.9,-178.36667,Exploring Isles,Barrier,Namuka-i-lau,,Exploring Isles,No,0,,3
79,4488,Pacific,Southwest Pacific,Fiji,,-19.133329999999997,-178.36667,Ogea,Fringing,Ogea Driki,,Lau Group,No,0,,3
80,405,Pacific,Southwest Pacific,Fiji,,-20.33333,-178.36667,Exploring Isles,Atoll,Vuata ono,,Exploring Isles,No,0,,3
81,418,Pacific,Southwest Pacific,Fiji,,-19.0,-178.35,Exploring Isles,Barrier,Yagasa Cluster,,Exploring Isles,No,0,,3
82,4489,Pacific,Southwest Pacific,Fiji,,-19.133329999999997,-178.35,Ogea,Fringing,Ogea Levu and Yanuya,,Lau Group,No,0,,3
84,140,Pacific,Southwest Pacific,Fiji,,-18.633329999999997,-178.33333000000002,Exploring Isles,Fringing,Karoni,,Exploring Isles,No,0,,3
85,316,Pacific,Southwest Pacific,Fiji,,-17.933329999999998,-178.3,Exploring Isles,Atoll,Reid Reef,,Exploring Isles,No,0,,3
86,4478,Pacific,Southwest Pacific,Fiji,,-17.933329999999998,-178.3,Reid Reef,Fringing,Late-i-Tonga,,,No,0,,3
87,267,Pacific,Southwest Pacific,Fiji,,-19.25,-178.3,Exploring Isles,Atoll,Nukusoge,,Exploring Isles,No,0,,3
88,4477,Pacific,Southwest Pacific,Fiji,,-17.933329999999998,-178.26667,Reid Reef,Fringing,Late-i-Viti,,,No,0,,3
89,4479,Pacific,Southwest Pacific,Fiji,,-17.933329999999998,-178.26667,Reid Reef,Fringing,Booby Rock,,,No,0,,3
90,406,Pacific,Southwest Pacific,Fiji,,-19.9,-178.25,Exploring Isles,Atoll,Vuata Vatoa,,,No,0,,3
91,398,Pacific,Southwest Pacific,Fiji,,-19.83333,-178.21667,Exploring Isles,Barrier,Vatoa,,Exploring Isles,No,0,,3
92,674,Pacific,Southeast and Central Pacific,Wallis and Futuna,,-14.25,-178.2,Toloke Reef,Fringing,Toloke Reef,,Horn Archipelago,No,0,,3
93,4481,Pacific,Southwest Pacific,Fiji,,-18.26667,-178.2,Exploring Isles,Barrier,Bacon Island,,,No,0,,3
94,668,Pacific,Southeast and Central Pacific,Wallis and Futuna,,-14.25,-178.16666999999998,Futuna,Fringing,Futuna,,Horn Archipelago,No,0,,3
95,669,Pacific,Southeast and Central Pacific,Wallis and Futuna,,-14.28333,-178.16666999999998,Bay of Sigave,Fringing,Bay of Sigave,,Horn Archipelago,No,0,,3
96,8249,Pacific,Southeast and Central Pacific,Wallis and Futuna,,-14.266670000000001,-178.16666999999998,Futuna,Fringing,Futuna,,,No,0,,3
97,673,Pacific,Southeast and Central Pacific,Wallis and Futuna,,-14.25,-178.11667,Pointe des Pyramides,,Pointe des Pyramides,,Horn Archipelago,No,0,,3
98,670,Pacific,Southeast and Central Pacific,Wallis and Futuna,,-14.316670000000002,-178.06667,Kolopelu Reef,Fringing,Kolopelu Reef,,Horn Archipelago,No,0,,3
99,1548,,,,,-30.0,-178.05,Kermadec Ridge,Non-reef coral community,Kermadec Islands,,Kermadec Islands,No,0,,3
100,672,Pacific,Southeast and Central Pacific,Wallis and Futuna,,-14.28333,-178.05,Poi Reef,Fringing,Poi Reef,,Horn Archipelago,No,0,,3
101,671,Pacific,Southeast and Central Pacific,Wallis and Futuna,,-14.3,-178.03333,Pointe Vele,Fringing,Pointe Vele,,Horn Archipelago,No,0,,3
102,4277,,,,,-29.26667,-177.91666999999998,Kermadec Islands,Non-reef coral community,Raoul Island,,,No,0,,3
103,4278,,,,,-29.23333,-177.86667,Kermadec Islands,Non-reef coral community,Napier Islet,,,No,0,,3
104,4279,,,,,-29.25,-177.86667,Kermadec Islands,Non-reef coral community,Meyers Island,,,No,0,,3
105,12513,,,,,28.03333,-177.43333,NW Hawaiian Islands,Atoll,Sand Island,,NW Hawaiian Islands,No,0,,3
106,207,,,,,28.2,-177.38333,NW Hawaiian Islands,Atoll,Midway Atoll,,Hawaiian Islands,No,0,,3
107,12514,,,,,28.03333,-177.26667,NW Hawaiian Islands,Atoll,Eastern Island,,NW Hawaiian Islands,No,0,,3
108,9880,,,,,28.366670000000003,-176.65,NW Hawaiian Islands,Seamount,Ladd Seamount,,Hawaiian Islands,No,0,,3
111,9886,,,,,26.65,-176.36667,NW Hawaiian Islands,Bank,Salmon Bank,,Hawaiian Islands,No,0,,3
112,7971,Pacific,Southeast and Central Pacific,Wallis and Futuna,,-13.28333,-176.2,Wallis and Futuna,Fringing,Wallis and Futuna,,,No,0,,3
113,291,,,,,27.933329999999998,-176.16666999999998,NW Hawaiian Islands,Atoll,Pearl and Hermes Reef,,Hawaiian Islands,No,0,,3
114,8737,Pacific,Southeast and Central Pacific,Wallis and Futuna,,-13.316670000000002,-176.13333,Wallis Barrier Reef,Barrier,Wallis Island,,,No,0,,3
115,1631,Pacific,Southeast and Central Pacific,Tonga,,-20.33333,-175.41666999999998,Ha'apai Group,,Fonuafo'ou,,Ha'apai Group,No,0,,3
116,1630,Pacific,Southeast and Central Pacific,Tonga,,-20.566670000000002,-175.4,Ha'apai Group,,Hunga Ha'apai,,Ha'apai Group,No,0,,3
117,1629,Pacific,Southeast and Central Pacific,Tonga,,-20.566670000000002,-175.38333,Ha'apai Group,,Hunga Tonga,,Ha'apai Group,No,0,,3
119,9479,Pacific,Southeast and Central Pacific,Tonga,,-21.01667,-175.23333,Tongatapu Group,Patch Reef,Atatta Island,,,No,0,,3
120,696,Pacific,Southeast and Central Pacific,Tonga,,-21.156670000000002,-175.21667,Tongatapu Group,Atoll,Fanga uta,,Tongaptapu Group,No,0,,3
121,769,Pacific,Southeast and Central Pacific,Tonga,,-21.16667,-175.2,Tongatapu Group,Atoll/Barrier,Tongatapu,,Tonga Archipelago,No,0,,3
123,8742,Pacific,Southeast and Central Pacific,Tonga,,-21.125,-175.2,Tongatapu Group,Barrier,Nuku'alofa,,,No,0,,3
124,9481,Pacific,Southeast and Central Pacific,Tonga,,-21.116670000000003,-175.18333,Tongatapu Group,Patch Reef,Monu,,,No,0,,3
126,9480,Pacific,Southeast and Central Pacific,Tonga,,-21.08333,-175.15,Tongatapu Group,Patch Reef,Fafa,,,No,0,,3
127,1361,Pacific,Southeast and Central Pacific,Tonga,,-21.1,-175.13333,Tongatapu Group,Patch Reef,Monu afe Island,,,No,0,,3
129,1599,Pacific,Southeast and Central Pacific,Tonga,,-19.75,-175.06667,Ha'apai Group,,Tofua,,Ha'apai Group,No,0,,3
130,1598,Pacific,Southeast and Central Pacific,Tonga,,-19.66667,-175.01667,Ha'apai Group,,Kao,,Ha'apai Group,No,0,,3
131,9482,Pacific,Southeast and Central Pacific,Tonga,,-21.08333,-175.01667,Tongatapu Group,Fringing,Fukave,,,No,0,,3
132,768,Pacific,Southeast and Central Pacific,Tonga,,-21.0,-175.0,Tonga Reefs,Barrier,Tonga,,Tonga Archipelago,No,0,,3
133,1334,Pacific,Southeast and Central Pacific,Tonga,,-21.03333,-174.96667,Tongatapu Group,Fringing,Eua,,,No,0,,3
134,1614,Pacific,Southeast and Central Pacific,Tonga,,-20.28333,-174.8,Ha'apai Group,,Nomukaiki,,Ha'apai Group,No,0,,3
135,1602,Pacific,Southeast and Central Pacific,Tonga,,-19.95,-174.78333,Ha'apai Group,,Fetoa,,Ha'apai Group,No,0,,3
136,1605,Pacific,Southeast and Central Pacific,Tonga,,-19.95,-174.78333,Ha'apai Group,,Kotu,,Ha'apai Group,No,0,,3
137,1606,Pacific,Southeast and Central Pacific,Tonga,,-19.98333,-174.78333,Ha'apai Group,,Kito,,Ha'apai Group,No,0,,3
138,1613,Pacific,Southeast and Central Pacific,Tonga,,-20.25,-174.78333,Ha'apai Group,Fringing,Nomuka,,Ha'apai Group,No,0,,3
139,1618,Pacific,Southeast and Central Pacific,Tonga,,-20.5,-174.78333,Ha'apai Group,Fringing,Nuku,,Ha'apai Group,No,0,,3
140,1607,Pacific,Southeast and Central Pacific,Tonga,,-20.01667,-174.76667,Ha'apai Group,,Tungua,,Ha'apai Group,No,0,,3
141,1604,Pacific,Southeast and Central Pacific,Tonga,,-19.96667,-174.75,Ha'apai Group,,Matuku,,Ha'apai Group,No,0,,3
142,1619,Pacific,Southeast and Central Pacific,Tonga,,-20.51667,-174.75,Ha'apai Group,,Kelefesia,,Ha'apai Group,No,0,,3
143,4284,Pacific,Southeast and Central Pacific,Tonga,,-20.1,-174.75,Ha'apai Group,,Tokulu,,,No,0,,3
144,1600,Pacific,Southeast and Central Pacific,Tonga,,-19.95,-174.73333,Ha'apai Group,,Putuputu'a,,Ha'apai Group,No,0,,3
145,1603,Pacific,Southeast and Central Pacific,Tonga,,-19.96667,-174.73333,Ha'apai Group,,Teaupa,,Ha'apai Group,No,0,,3
146,1608,Pacific,Southeast and Central Pacific,Tonga,,-20.066670000000002,-174.73333,Ha'apai Group,Fringing,Nukulei ( Nukulai ),,Ha'apai Group,No,0,,3
147,1615,Pacific,Southeast and Central Pacific,Tonga,,-20.35,-174.73333,Ha'apai Group,,Manoiki ( Mango Iki ),,Ha'apai Group,No,0,,3
148,1617,Pacific,Southeast and Central Pacific,Tonga,,-20.45,-174.73333,Ha'apai Group,,Tonumea,,Ha'apai Group,No,0,,3
149,1597,Pacific,Southeast and Central Pacific,Tonga,,-19.78333,-174.71667,Ha'apai Group,,Fotuha'a,,Ha'apai Group,No,0,,3
150,1601,Pacific,Southeast and Central Pacific,Tonga,,-19.95,-174.71667,Ha'apai Group,Barrier,Ha'afeva,,Ha'apai Group,No,0,,3
151,1609,Pacific,Southeast and Central Pacific,Tonga,,-20.01667,-174.71667,Ha'apai Group,Fringing,Luanamo ( Launamu ),,Ha'apai Group,No,0,,3
152,1612,Pacific,Southeast and Central Pacific,Tonga,,-20.116670000000003,-174.7,Ha'apai Group,Fringing,Fonuaika,,Ha'apai Group,No,0,,3
153,1610,Pacific,Southeast and Central Pacific,Tonga,,-20.03333,-174.68333,Ha'apai Group,,O'ua,,Ha'apai Group,No,0,,3
154,1616,Pacific,Southeast and Central Pacific,Tonga,,-20.35,-174.68333,Ha'apai Group,Atoll,Mango,,Ha'apai Group,No,0,,3
155,1620,Pacific,Southeast and Central Pacific,Tonga,,-20.28333,-174.65,Ha'apai Group,Fringing,Nukutula,,Ha'apai Group,No,0,,3
156,1622,Pacific,Southeast and Central Pacific,Tonga,,-20.28333,-174.63333,Ha'apai Group,,Fonoifua,,Ha'apai Group,No,0,,3
157,1623,Pacific,Southeast and Central Pacific,Tonga,,-20.366670000000003,-174.63333,Ha'apai Group,,Tanoa,,Ha'apai Group,No,0,,3
158,1578,Pacific,Southeast and Central Pacific,Tonga,,-18.816670000000002,-174.61667,Vava'u Group,,Late,,Vava'u Group,No,0,,3
159,1627,Pacific,Southeast and Central Pacific,Tonga,,-20.633329999999997,-174.6,Ha'apai Group,,Telekitonga,,Ha'apai Group,No,0,,3
160,1590,Pacific,Southeast and Central Pacific,Tonga,,-19.83333,-174.6,Ha'apai Group,Fringing,Lofanga,,Ha'apai Group,No,0,,3
161,1611,Pacific,Southeast and Central Pacific,Tonga,,-20.08333,-174.6,Ha'apai Group,,Lekaleka,,Ha'apai Group,No,0,,3
162,1626,Pacific,Southeast and Central Pacific,Tonga,,-20.5,-174.58333000000002,Ha'apai Group,,Lalona ( Telekiha'apai ),,Ha'apai Group,No,0,,3
163,1595,Pacific,Southeast and Central Pacific,Tonga,,-20.23333,-174.56667,Ha'apai Group,,Meama ( Miama ),,Ha'apai Group,No,0,,3
164,1596,Pacific,Southeast and Central Pacific,Tonga,,-19.78333,-174.56667,Ha'apai Group,,Niniva ( Miniva ),,Ha'apai Group,No,0,,3
165,1625,Pacific,Southeast and Central Pacific,Tonga,,-20.46667,-174.56667,Ha'apai Group,,Telekivava'u,,Ha'apai Group,No,0,,3
166,1628,Pacific,Southeast and Central Pacific,Tonga,,-20.58333,-174.55,Ha'apai Group,Fringing,Nukufalau,,Ha'apai Group,No,0,,3
167,1594,Pacific,Southeast and Central Pacific,Tonga,,-19.78333,-174.55,Ha'apai Group,,Nukupule,,Ha'apai Group,No,0,,3
168,1624,Pacific,Southeast and Central Pacific,Tonga,,-20.35,-174.55,Ha'apai Group,,Fetokopunga,,Ha'apai Group,No,0,,3
169,1589,Pacific,Southeast and Central Pacific,Tonga,,-19.883329999999997,-174.53333,Ha'apai Group,,Hakauata,,Ha'apai Group,No,0,,3
170,8135,Pacific,Southeast and Central Pacific,Kiribati,,-4.5,-174.5,Phoenix,Atoll,Nikumaroro,,,No,0,,3
171,1588,Pacific,Southeast and Central Pacific,Tonga,,-19.866670000000003,-174.46667,Ha'apai Group,,Luangahu,,Ha'apai Group,No,0,,3
172,1591,Pacific,Southeast and Central Pacific,Tonga,,-19.98333,-174.46667,Ha'apai Group,Fringing,Uanakuhihifo,,Ha'apai Group,No,0,,3
173,1593,Pacific,Southeast and Central Pacific,Tonga,,-20.01667,-174.46667,Ha'apai Group,,Limu,,Ha'apai Group,No,0,,3
174,1592,Pacific,Southeast and Central Pacific,Tonga,,-19.98333,-174.45,Ha'apai Group,Fringing,Unanakuhahake,,Ha'apai Group,No,0,,3
175,1580,Pacific,Southeast and Central Pacific,Tonga,,-19.7,-174.41666999999998,Ha'apai Group,Fringing,Mo'unga'one,,Ha'apai Group,No,0,,3
176,1585,Pacific,Southeast and Central Pacific,Tonga,,-19.85,-174.4,Ha'apai Group,,Uoleva,,Ha'apai Group,No,0,,3
177,1587,Pacific,Southeast and Central Pacific,Tonga,,-19.933329999999998,-174.4,Ha'apai Group,,Uiha,,Ha'apai Group,No,0,,3
178,1586,Pacific,Southeast and Central Pacific,Tonga,,-19.883329999999997,-174.38333,Ha'apai Group,,Tatafa,,Ha'apai Group,No,0,,3
179,1579,Pacific,Southeast and Central Pacific,Tonga,,-19.66667,-174.38333,Ha'apai Group,Barrier,Ofolanga,,Ha'apai Group,No,0,,3
180,1584,Pacific,Southeast and Central Pacific,Tonga,,-19.8,-174.35,Ha'apai Group,,Lifuka,,Ha'apai Group,No,0,,3
181,1581,Pacific,Southeast and Central Pacific,Tonga,,-19.73333,-174.35,Ha'apai Group,Fringing,Luahoko,,Ha'apai Group,No,0,,3
182,8247,Pacific,Southeast and Central Pacific,Tonga,,-18.03333,-174.3,Vava'u Group,Fringing,Fonualei,,,No,0,,3
183,1583,Pacific,Southeast and Central Pacific,Tonga,,-19.75,-174.3,Ha'apai Group,,Foa,,Ha'apai Group,No,0,,3
184,1582,Pacific,Southeast and Central Pacific,Tonga,,-19.66667,-174.28333,Ha'apai Group,,Ha'ano,,Ha'apai Group,No,0,,3
185,8248,Pacific,Southeast and Central Pacific,Tonga,,-18.2,-174.16666999999998,Toku,Fringing,Toku,,,No,0,,3
186,1567,Pacific,Southeast and Central Pacific,Tonga,,-18.705,-174.13333,Vava'u Group,,Fofoa,,Vava'u Group,No,0,,3
187,1566,Pacific,Southeast and Central Pacific,Tonga,,-18.683329999999998,-174.11667,Vava'u Group,,Hunga,,Vava'u Group,No,0,,3
189,1575,Pacific,Southeast and Central Pacific,Tonga,,-18.83333,-174.1,Vava'u Group,,Fangasito ( Lua-a-Fuleheu ),,Vava'u Group,No,0,,3
190,1568,Pacific,Southeast and Central Pacific,Tonga,,-18.71667,-174.08333000000002,Vava'u Group,,Lape,,Vava'u Group,No,0,,3
191,1570,Pacific,Southeast and Central Pacific,Tonga,,-18.73333,-174.08333000000002,Vava'u Group,,Vaka'eitu,,Vava'u Group,No,0,,3
192,1574,Pacific,Southeast and Central Pacific,Tonga,,-18.85,-174.06667,Vava'u Group,Fringing,Fonua'one'one ( Lua-a-Fuleheu ),,Vava'u Group,No,0,,3
193,1569,Pacific,Southeast and Central Pacific,Tonga,,-18.71667,-174.05,Vava'u Group,,Nuapapu,,Vava'u Group,No,0,,3
194,1571,Pacific,Southeast and Central Pacific,Tonga,,-18.78333,-174.03333,Vava'u Group,,Ovaka,,Vava'u Group,No,0,,3
195,1573,Pacific,Southeast and Central Pacific,Tonga,,-18.8,-174.03333,Vava'u Group,,'Euakafa,,Vava'u Group,No,0,,3
196,1576,Pacific,Southeast and Central Pacific,Tonga,,-18.85,-174.0,Vava'u Group,Fringing,Taula,,Vava'u Group,No,0,,3
197,1564,Pacific,Southeast and Central Pacific,Tonga,,-18.66667,-174.0,Vava'u Group,,'Utungake,,Vava'u Group,No,0,,3
198,1565,Pacific,Southeast and Central Pacific,Tonga,,-18.71667,-174.0,Vava'u Group,,Kapa,,Vava'u Group,No,0,,3
